timestamp,phase,flighttime,lat,lon,alt,pressure,temperature,voltage
2024-08-20T10:17:21+09:00,1,1001,0.00,40.2423,140.0103,3.10,1014.67,33.60,5.6
2024-08-20T10:17:22+09:00,1,1002,0.00,40.2423,140.0103,3.10,1014.66,33.60,5.6
2024-08-20T10:17:23+09:00,1,1003,0.00,40.2423,140.0103,3.10,1014.68,33.60,5.6
2024-08-20T10:17:24+09:00,1,1004,0.00,40.2423,140.0103,3.10,1014.68,33.60,5.6
2024-08-20T10:17:25+09:00,1,1005,0.00,40.2423,140.0103,3.10,1014.63,33.60,5.6
2024-08-20T10:17:26+09:00,1,1006,0.00,40.2423,140.0103,3.10,1014.65,33.60,5.6
2024-08-20T10:17:27+09:00,1,1007,0.00,40.2423,140.0103,3.10,1014.67,33.60,5.6
2024-08-20T10:17:28+09:00,1,1008,0.00,40.2423,140.0103,3.10,1014.65,33.60,5.6
2024-08-20T10:17:29+09:00,1,1009,0.00,40.2423,140.0103,3.10,1014.65,33.60,5.6
2024-08-20T10:17:30+09:00,1,1010,0.00,40.2423,140.0103,3.10,1014.66,33.60,5.6
2024-08-20T10:17:31+09:00,1,1011,0.00,40.2423,140.0103,3.10,1014.65,33.60,5.6
2024-08-20T10:17:32+09:00,1,1012,0.00,40.2423,140.0103,3.10,1014.66,33.60,5.6
2024-08-20T10:17:33+09:00,1,1013,0.00,40.2423,140.0103,3.10,1014.66,33.60,5.6
2024-08-20T10:17:34+09:00,1,1014,0.00,40.2423,140.0103,3.10,1014.67,33.60,5.6
2024-08-20T10:17:35+09:00,1,1015,0.00,40.2423,140.0103,3.10,1014.68,33.60,5.6
2024-08-20T10:17:36+09:00,1,1016,0.00,40.2423,140.0103,3.10,1014.67,33.60,5.6
2024-08-20T10:17:37+09:00,1,1017,0.00,40.2423,140.0103,3.10,1014.66,33.60,5.6
2024-08-20T10:17:38+09:00,1,1018,0.00,40.2423,140.0103,3.10,1014.63,33.60,5.6
2024-08-20T10:17:39+09:00,1,1019,0.00,40.2423,140.0103,3.10,1014.72,33.60,5.6
2024-08-20T10:17:40+09:00,1,1020,0.00,40.2423,140.0103,3.10,1014.68,33.60,5.6
2024-08-20T10:17:41+09:00,1,1021,0.00,40.2423,140.0103,3.10,1014.64,33.60,5.6
2024-08-20T10:17:42+09:00,1,1022,0.00,40.2423,140.0103,3.10,1014.68,33.60,5.6
2024-08-20T10:17:43+09:00,1,1023,0.00,40.2423,140.0103,3.10,1014.66,33.60,5.6
2024-08-20T10:17:44+09:00,1,1024,0.00,40.2423,140.0103,3.10,1014.66,33.60,5.6
2024-08-20T10:17:45+09:00,1,1025,0.00,40.2423,140.0103,3.10,1014.68,33.60,5.6
2024-08-20T10:17:46+09:00,1,1026,0.00,40.2423,140.0103,3.10,1014.65,33.60,5.6
2024-08-20T10:17:47+09:00,1,1027,0.00,40.2423,140.0103,3.10,1014.65,33.60,5.6
2024-08-20T10:17:48+09:00,1,1028,0.00,40.2423,140.0103,3.10,1014.64,33.60,5.6
2024-08-20T10:17:49+09:00,1,1029,0.00,40.2423,140.0103,3.10,1014.71,33.60,5.6
2024-08-20T10:17:50+09:00,1,1030,0.00,40.2423,140.0103,3.10,1014.65,33.60,5.6
2024-08-20T10:17:51+09:00,1,1031,0.00,40.2423,140.0103,3.10,1014.66,33.60,5.6
2024-08-20T10:17:52+09:00,1,1032,0.00,40.2423,140.0103,3.10,1014.67,33.60,5.6
2024-08-20T10:17:53+09:00,1,1033,0.00,40.2423,140.0103,3.10,1014.65,33.60,5.6
2024-08-20T10:17:54+09:00,1,1034,0.00,40.2423,140.0103,3.10,1014.66,33.60,5.6
2024-08-20T10:17:55+09:00,1,1035,0.00,40.2423,140.0103,3.10,1014.66,33.60,5.6
2024-08-20T10:17:56+09:00,1,1036,0.00,40.2423,140.0103,3.10,1014.67,33.60,5.6
2024-08-20T10:17:57+09:00,1,1037,0.00,40.2423,140.0103,3.10,1014.66,33.60,5.6
2024-08-20T10:17:58+09:00,1,1038,0.00,40.2423,140.0103,3.10,1014.80,33.60,5.6
2024-08-20T10:17:59+09:00,1,1039,0.00,40.2423,140.0103,3.10,1014.67,33.60,5.6
2024-08-20T10:18:00+09:00,1,1040,0.00,40.2423,140.0103,3.10,1014.77,33.60,5.6
2024-08-20T10:18:01+09:00,1,1041,0.00,40.2423,140.0103,3.10,1014.69,33.60,5.6
2024-08-20T10:18:02+09:00,1,1042,0.00,40.2423,140.0103,3.10,1014.77,33.60,5.6
2024-08-20T10:18:03+09:00,1,1043,0.00,40.2423,140.0103,3.10,1014.66,33.60,5.6
2024-08-20T10:18:04+09:00,1,1044,0.00,40.2423,140.0103,3.10,1014.77,33.60,5.6
2024-08-20T10:18:05+09:00,1,1045,0.00,40.2423,140.0103,3.10,1014.67,33.60,5.6
2024-08-20T10:18:06+09:00,1,1046,0.00,40.2423,140.0103,3.10,1014.79,33.60,5.6
2024-08-20T10:18:07+09:00,1,1047,0.00,40.2423,140.0103,3.10,1014.66,33.60,5.6
2024-08-20T10:18:07+09:00,1,1048,0.00,40.2423,140.0103,3.10,1014.72,33.60,5.6
2024-08-20T10:18:08+09:00,1,1049,0.00,40.2423,140.0103,3.10,1014.65,33.50,5.6
2024-08-20T10:18:09+09:00,1,1050,0.00,40.2423,140.0103,3.10,1014.74,33.60,5.6
2024-08-20T10:18:10+09:00,1,1051,0.00,40.2423,140.0103,3.10,1014.71,33.60,5.6
2024-08-20T10:18:11+09:00,1,1052,0.00,40.2423,140.0103,3.10,1014.78,33.60,5.6
2024-08-20T10:18:12+09:00,1,1053,0.00,40.2423,140.0103,3.10,1014.69,33.50,5.6
2024-08-20T10:18:13+09:00,1,1054,0.00,40.2423,140.0103,3.10,1014.77,33.60,5.6
2024-08-20T10:18:14+09:00,1,1055,0.00,40.2423,140.0103,3.10,1014.59,33.50,5.6
2024-08-20T10:18:15+09:00,1,1056,0.00,40.2423,140.0103,3.10,1014.74,33.60,5.6
2024-08-20T10:18:16+09:00,1,1057,0.00,40.2423,140.0103,3.10,1014.67,33.60,5.6
2024-08-20T10:18:17+09:00,1,1058,0.00,40.2423,140.0103,3.10,1014.77,33.60,5.6
2024-08-20T10:18:18+09:00,1,1059,0.00,40.2423,140.0103,3.10,1014.66,33.50,5.6
2024-08-20T10:18:20+09:00,1,1060,0.00,40.2423,140.0103,3.20,1014.65,33.50,5.6
2024-08-20T10:18:21+09:00,1,1061,0.00,40.2423,140.0103,3.20,1014.66,33.50,5.6
2024-08-20T10:18:22+09:00,1,1062,0.00,40.2423,140.0103,3.20,1014.63,33.50,5.6
2024-08-20T10:18:23+09:00,1,1063,0.00,40.2423,140.0103,3.20,1014.70,33.50,5.6
2024-08-20T10:18:24+09:00,1,1064,0.00,40.2423,140.0103,3.20,1014.66,33.50,5.6
2024-08-20T10:18:25+09:00,1,1065,0.00,40.2423,140.0103,3.20,1014.64,33.50,5.6
2024-08-20T10:18:26+09:00,1,1066,0.00,40.2423,140.0103,3.20,1014.65,33.50,5.6
2024-08-20T10:18:27+09:00,1,1067,0.00,40.2423,140.0103,3.20,1014.67,33.50,5.6
2024-08-20T10:18:28+09:00,1,1068,0.00,40.2423,140.0103,3.20,1014.63,33.50,5.6
2024-08-20T10:18:29+09:00,1,1069,0.00,40.2423,140.0103,3.20,1014.66,33.50,5.6
2024-08-20T10:18:30+09:00,1,1070,0.00,40.2423,140.0103,3.20,1014.66,33.50,5.6
2024-08-20T10:18:31+09:00,1,1071,0.00,40.2423,140.0103,3.20,1014.66,33.50,5.6
2024-08-20T10:18:32+09:00,1,1072,0.00,40.2423,140.0103,3.20,1014.66,33.50,5.6
2024-08-20T10:18:33+09:00,1,1073,0.00,40.2423,140.0103,3.20,1014.67,33.50,5.6
2024-08-20T10:18:34+09:00,1,1074,0.00,40.2423,140.0103,3.20,1014.65,33.50,5.6
2024-08-20T10:18:35+09:00,1,1075,0.00,40.2423,140.0103,3.20,1014.66,33.50,5.6
2024-08-20T10:18:36+09:00,1,1076,0.00,40.2423,140.0103,3.20,1014.67,33.50,5.6
2024-08-20T10:18:37+09:00,1,1077,0.00,40.2423,140.0103,3.20,1014.63,33.50,5.6
2024-08-20T10:18:38+09:00,1,1078,0.00,40.2423,140.0103,3.20,1014.65,33.50,5.6
2024-08-20T10:18:39+09:00,1,1079,0.00,40.2423,140.0103,3.20,1014.63,33.50,5.6
2024-08-20T10:18:40+09:00,1,1080,0.00,40.2423,140.0103,3.20,1014.66,33.50,5.6
2024-08-20T10:18:41+09:00,1,1081,0.00,40.2423,140.0103,3.20,1014.68,33.50,5.6
2024-08-20T10:18:42+09:00,1,1082,0.00,40.2423,140.0103,3.20,1014.66,33.50,5.6
2024-08-20T10:18:43+09:00,1,1083,0.00,40.2423,140.0103,3.20,1014.67,33.50,5.6
2024-08-20T10:18:44+09:00,1,1084,0.00,40.2423,140.0103,3.20,1014.65,33.50,5.6
2024-08-20T10:18:45+09:00,1,1085,0.00,40.2423,140.0103,3.20,1014.64,33.50,5.6
2024-08-20T10:18:46+09:00,1,1086,0.00,40.2423,140.0103,3.20,1014.64,33.50,5.6
2024-08-20T10:18:47+09:00,1,1087,0.00,40.2423,140.0103,3.20,1014.64,33.50,5.6
2024-08-20T10:18:48+09:00,1,1088,0.00,40.2423,140.0103,3.20,1014.70,33.50,5.6
2024-08-20T10:18:49+09:00,1,1089,0.00,40.2423,140.0103,3.20,1014.68,33.50,5.6
2024-08-20T10:18:50+09:00,1,1090,0.00,40.2423,140.0103,3.20,1014.62,33.50,5.6
2024-08-20T10:18:51+09:00,1,1091,0.00,40.2423,140.0103,3.29,1014.66,33.50,5.6
2024-08-20T10:18:52+09:00,1,1092,0.00,40.2423,140.0103,3.29,1014.64,33.50,5.6
2024-08-20T10:18:53+09:00,1,1093,0.00,40.2423,140.0103,3.29,1014.63,33.50,5.6
2024-08-20T10:18:54+09:00,1,1094,0.00,40.2423,140.0103,3.29,1014.66,33.50,5.6
2024-08-20T10:18:55+09:00,1,1095,0.00,40.2423,140.0103,3.29,1014.64,33.50,5.6
2024-08-20T10:18:56+09:00,1,1096,0.00,40.2423,140.0103,3.29,1014.64,33.50,5.6
2024-08-20T10:18:57+09:00,1,1097,0.00,40.2423,140.0103,3.29,1014.67,33.50,5.6
2024-08-20T10:18:58+09:00,1,1098,0.00,40.2423,140.0103,3.29,1014.67,33.50,5.6
2024-08-20T10:18:59+09:00,1,1099,0.00,40.2423,140.0103,3.29,1014.64,33.50,5.6
2024-08-20T10:19:00+09:00,1,1100,0.00,40.2423,140.0103,3.29,1014.70,33.50,5.6
2024-08-20T10:19:01+09:00,1,1101,0.00,40.2423,140.0103,3.29,1014.63,33.50,5.6
2024-08-20T10:19:02+09:00,1,1102,0.00,40.2423,140.0103,3.29,1014.65,33.50,5.6
2024-08-20T10:19:03+09:00,1,1103,0.00,40.2423,140.0103,3.29,1014.65,33.50,5.6
2024-08-20T10:19:04+09:00,1,1104,0.00,40.2423,140.0103,3.29,1014.71,33.50,5.6
2024-08-20T10:19:05+09:00,1,1105,0.00,40.2423,140.0103,3.29,1014.71,33.50,5.6
2024-08-20T10:19:06+09:00,1,1106,0.00,40.2423,140.0103,3.29,1014.63,33.50,5.6
2024-08-20T10:19:07+09:00,1,1107,0.00,40.2423,140.0103,3.29,1014.68,33.50,5.6
2024-08-20T10:19:08+09:00,1,1108,0.00,40.2423,140.0103,3.29,1014.66,33.50,5.6
2024-08-20T10:19:09+09:00,1,1109,0.00,40.2423,140.0103,3.29,1014.64,33.50,5.6
2024-08-20T10:19:10+09:00,1,1110,0.00,40.2423,140.0103,3.29,1014.69,33.50,5.6
2024-08-20T10:19:11+09:00,1,1111,0.00,40.2423,140.0103,3.29,1014.68,33.50,5.6
2024-08-20T10:19:12+09:00,1,1112,0.00,40.2423,140.0103,3.39,1014.64,33.50,5.6
2024-08-20T10:19:13+09:00,1,1113,0.00,40.2423,140.0103,3.39,1014.67,33.50,5.6
2024-08-20T10:19:14+09:00,1,1114,0.00,40.2423,140.0103,3.39,1014.75,33.60,5.6
2024-08-20T10:19:15+09:00,1,1115,0.00,40.2423,140.0103,3.39,1014.77,33.60,5.6
2024-08-20T10:19:16+09:00,1,1116,0.00,40.2423,140.0103,3.39,1014.77,33.60,5.6
2024-08-20T10:19:17+09:00,1,1117,0.00,40.2423,140.0103,3.39,1014.77,33.60,5.6
2024-08-20T10:19:18+09:00,1,1118,0.00,40.2423,140.0103,3.39,1014.78,33.60,5.6
2024-08-20T10:19:19+09:00,1,1119,0.00,40.2423,140.0103,3.39,1014.68,33.50,5.6
2024-08-20T10:19:20+09:00,1,1120,0.00,40.2423,140.0103,3.39,1014.80,33.60,5.6
2024-08-20T10:19:21+09:00,1,1121,0.00,40.2423,140.0103,3.39,1014.63,33.50,5.6
2024-08-20T10:19:22+09:00,1,1122,0.00,40.2423,140.0103,3.39,1014.77,33.60,5.6
2024-08-20T10:19:23+09:00,1,1123,0.00,40.2423,140.0103,3.39,1014.65,33.50,5.6
2024-08-20T10:19:24+09:00,1,1124,0.00,40.2423,140.0103,3.39,1014.75,33.60,5.6
2024-08-20T10:19:25+09:00,1,1125,0.00,40.2423,140.0103,3.39,1014.62,33.50,5.6
2024-08-20T10:19:26+09:00,1,1126,0.00,40.2423,140.0103,3.39,1014.75,33.60,5.6
2024-08-20T10:19:27+09:00,1,1127,0.00,40.2423,140.0103,3.39,1014.63,33.50,5.6
2024-08-20T10:19:28+09:00,1,1128,0.00,40.2423,140.0103,3.39,1014.64,33.50,5.6
2024-08-20T10:19:29+09:00,1,1129,0.00,40.2423,140.0103,3.39,1014.59,33.50,5.6
2024-08-20T10:19:30+09:00,1,1130,0.00,40.2423,140.0103,3.39,1014.62,33.50,5.6
2024-08-20T10:19:31+09:00,1,1131,0.00,40.2423,140.0103,3.50,1014.61,33.50,5.6
2024-08-20T10:19:32+09:00,1,1132,0.00,40.2423,140.0103,3.50,1014.61,33.50,5.6
2024-08-20T10:19:33+09:00,1,1133,0.00,40.2423,140.0103,3.50,1014.64,33.50,5.6
2024-08-20T10:19:34+09:00,1,1134,0.00,40.2423,140.0103,3.50,1014.62,33.50,5.6
2024-08-20T10:19:35+09:00,1,1135,0.00,40.2423,140.0103,3.50,1014.64,33.50,5.6
2024-08-20T10:19:36+09:00,1,1136,0.00,40.2423,140.0103,3.50,1014.66,33.50,5.6
2024-08-20T10:19:37+09:00,1,1137,0.00,40.2423,140.0103,3.50,1014.63,33.50,5.6
2024-08-20T10:19:38+09:00,1,1138,0.00,40.2423,140.0103,3.50,1014.63,33.50,5.6
2024-08-20T10:19:39+09:00,1,1139,0.00,40.2423,140.0103,3.50,1014.65,33.50,5.6
2024-08-20T10:19:40+09:00,1,1140,0.00,40.2423,140.0103,3.50,1014.65,33.50,5.6
2024-08-20T10:19:41+09:00,1,1141,0.00,40.2423,140.0103,3.50,1014.66,33.50,5.6
2024-08-20T10:19:42+09:00,1,1142,0.00,40.2423,140.0103,3.50,1014.62,33.50,5.6
2024-08-20T10:19:43+09:00,1,1143,0.00,40.2423,140.0103,3.50,1014.67,33.50,5.6
2024-08-20T10:19:44+09:00,1,1144,0.00,40.2423,140.0103,3.50,1014.66,33.50,5.6
2024-08-20T10:19:45+09:00,1,1145,0.00,40.2423,140.0103,3.50,1014.65,33.50,5.6
2024-08-20T10:19:46+09:00,1,1146,0.00,40.2423,140.0103,3.50,1014.67,33.50,5.6
2024-08-20T10:19:47+09:00,1,1147,0.00,40.2423,140.0103,3.50,1014.70,33.50,5.6
2024-08-20T10:19:48+09:00,1,1148,0.00,40.2423,140.0103,3.50,1014.69,33.50,5.6
2024-08-20T10:19:49+09:00,1,1149,0.00,40.2423,140.0103,3.50,1014.60,33.50,5.6
2024-08-20T10:19:50+09:00,1,1150,0.00,40.2423,140.0103,3.50,1014.66,33.50,5.6
2024-08-20T10:19:51+09:00,1,1151,0.00,40.2423,140.0103,3.50,1014.65,33.50,5.6
2024-08-20T10:19:52+09:00,1,1152,0.00,40.2423,140.0103,3.50,1014.63,33.50,5.6
2024-08-20T10:19:53+09:00,1,1153,0.00,40.2423,140.0103,3.50,1014.66,33.50,5.6
2024-08-20T10:19:54+09:00,1,1154,0.00,40.2423,140.0103,3.50,1014.64,33.50,5.6
2024-08-20T10:19:55+09:00,1,1155,0.00,40.2423,140.0103,3.50,1014.60,33.50,5.6
2024-08-20T10:19:56+09:00,1,1156,0.00,40.2423,140.0103,3.50,1014.62,33.50,5.6
2024-08-20T10:19:57+09:00,1,1157,0.00,40.2423,140.0103,3.50,1014.62,33.50,5.6
2024-08-20T10:19:58+09:00,1,1158,0.00,40.2423,140.0103,3.50,1014.65,33.50,5.6
2024-08-20T10:19:59+09:00,1,1159,0.00,40.2423,140.0103,3.50,1014.61,33.50,5.6
2024-08-20T10:20:00+09:00,1,1160,0.00,40.2423,140.0103,3.50,1014.62,33.50,5.6
2024-08-20T10:20:00+09:00,1,1161,0.00,40.2423,140.0103,3.50,1014.63,33.50,5.6
2024-08-20T10:20:01+09:00,1,1162,0.00,40.2423,140.0103,3.50,1014.61,33.50,5.6
2024-08-20T10:20:02+09:00,1,1163,0.00,40.2423,140.0103,3.50,1014.66,33.50,5.6
2024-08-20T10:20:03+09:00,1,1164,0.00,40.2423,140.0103,3.50,1014.63,33.50,5.6
2024-08-20T10:20:04+09:00,1,1165,0.00,40.2423,140.0103,3.50,1014.64,33.50,5.6
2024-08-20T10:20:05+09:00,1,1166,0.00,40.2423,140.0103,3.50,1014.65,33.50,5.6
2024-08-20T10:20:06+09:00,1,1167,0.00,40.2423,140.0103,3.60,1014.66,33.50,5.6
2024-08-20T10:20:07+09:00,1,1168,0.00,40.2423,140.0103,3.60,1014.70,33.50,5.6
2024-08-20T10:20:08+09:00,1,1169,0.00,40.2423,140.0103,3.60,1014.68,33.50,5.6
2024-08-20T10:20:09+09:00,1,1170,0.00,40.2423,140.0103,3.60,1014.65,33.50,5.6
2024-08-20T10:20:10+09:00,1,1171,0.00,40.2423,140.0103,3.60,1014.64,33.50,5.6
2024-08-20T10:20:11+09:00,1,1172,0.00,40.2423,140.0103,3.60,1014.68,33.50,5.6
2024-08-20T10:20:12+09:00,1,1173,0.00,40.2423,140.0103,3.60,1014.65,33.50,5.6
2024-08-20T10:20:13+09:00,1,1174,0.00,40.2423,140.0103,3.60,1014.65,33.50,5.6
2024-08-20T10:20:14+09:00,1,1175,0.00,40.2423,140.0103,3.60,1014.65,33.50,5.6
2024-08-20T10:20:15+09:00,1,1176,0.00,40.2423,140.0103,3.60,1014.67,33.50,5.6
2024-08-20T10:20:16+09:00,1,1177,0.00,40.2423,140.0103,3.60,1014.77,33.60,5.6
2024-08-20T10:20:17+09:00,1,1178,0.00,40.2423,140.0103,3.60,1014.64,33.50,5.6
2024-08-20T10:20:18+09:00,1,1179,0.00,40.2423,140.0103,3.60,1014.82,33.60,5.6
2024-08-20T10:20:19+09:00,1,1180,0.00,40.2423,140.0103,3.60,1014.62,33.50,5.6
2024-08-20T10:20:20+09:00,1,1181,0.00,40.2423,140.0103,3.60,1014.72,33.60,5.6
2024-08-20T10:20:21+09:00,1,1182,0.00,40.2423,140.0103,3.60,1014.69,33.50,5.6
2024-08-20T10:20:22+09:00,1,1183,0.00,40.2423,140.0103,3.60,1014.78,33.60,5.6
2024-08-20T10:20:23+09:00,1,1184,0.00,40.2423,140.0103,3.60,1014.66,33.50,5.6
2024-08-20T10:20:24+09:00,1,1185,0.00,40.2423,140.0103,3.60,1014.80,33.60,5.6
2024-08-20T10:20:25+09:00,1,1186,0.00,40.2423,140.0103,3.60,1014.65,33.50,5.6
2024-08-20T10:20:26+09:00,1,1187,0.00,40.2423,140.0103,3.60,1014.73,33.60,5.6
2024-08-20T10:20:27+09:00,1,1188,0.00,40.2423,140.0103,3.60,1014.61,33.50,5.6
2024-08-20T10:20:28+09:00,1,1189,0.00,40.2423,140.0103,3.70,1014.77,33.60,5.6
2024-08-20T10:20:29+09:00,1,1190,0.00,40.2423,140.0103,3.70,1014.65,33.50,5.6
2024-08-20T10:20:30+09:00,1,1191,0.00,40.2423,140.0103,3.70,1014.79,33.60,5.6
2024-08-20T10:20:31+09:00,1,1192,0.00,40.2423,140.0103,3.70,1014.63,33.50,5.6
2024-08-20T10:20:33+09:00,1,1193,0.00,40.2423,140.0103,3.70,1014.77,33.60,5.6
2024-08-20T10:20:34+09:00,1,1194,0.00,40.2423,140.0103,3.70,1014.64,33.50,5.6
2024-08-20T10:20:35+09:00,1,1195,0.00,40.2423,140.0103,3.70,1014.77,33.60,5.6
2024-08-20T10:20:36+09:00,1,1196,0.00,40.2423,140.0103,3.70,1014.62,33.50,5.6
2024-08-20T10:20:37+09:00,1,1197,0.00,40.2423,140.0103,3.70,1014.77,33.60,5.6
2024-08-20T10:20:38+09:00,1,1198,0.00,40.2423,140.0103,3.70,1014.67,33.50,5.6
2024-08-20T10:20:39+09:00,1,1199,0.00,40.2423,140.0103,3.70,1014.63,33.50,5.6
2024-08-20T10:20:40+09:00,1,1200,0.00,40.2423,140.0103,3.70,1014.69,33.50,5.6
2024-08-20T10:20:41+09:00,1,1201,0.00,40.2423,140.0103,3.70,1014.68,33.50,5.6
2024-08-20T10:20:42+09:00,1,1202,0.00,40.2423,140.0103,3.70,1014.65,33.50,5.6
2024-08-20T10:20:43+09:00,1,1203,0.00,40.2423,140.0103,3.70,1014.66,33.50,5.6
2024-08-20T10:20:44+09:00,1,1204,0.00,40.2423,140.0103,3.70,1014.66,33.50,5.6
2024-08-20T10:20:45+09:00,1,1205,0.00,40.2423,140.0103,3.70,1014.62,33.50,5.6
2024-08-20T10:20:46+09:00,1,1206,0.00,40.2423,140.0103,3.70,1014.65,33.50,5.6
2024-08-20T10:20:47+09:00,1,1207,0.00,40.2423,140.0103,3.70,1014.64,33.50,5.6
2024-08-20T10:20:48+09:00,1,1208,0.00,40.2423,140.0103,3.70,1014.65,33.50,5.6
2024-08-20T10:20:49+09:00,1,1209,0.00,40.2423,140.0103,3.70,1014.66,33.50,5.6
2024-08-20T10:20:50+09:00,1,1210,0.00,40.2423,140.0103,3.70,1014.65,33.50,5.6
2024-08-20T10:20:51+09:00,1,1211,0.00,40.2423,140.0103,3.70,1014.66,33.50,5.6
2024-08-20T10:20:52+09:00,1,1212,0.00,40.2423,140.0103,3.70,1014.65,33.50,5.6
2024-08-20T10:20:53+09:00,1,1213,0.00,40.2423,140.0103,3.70,1014.68,33.50,5.6
2024-08-20T10:20:54+09:00,1,1214,0.00,40.2423,140.0103,3.70,1014.66,33.50,5.6
2024-08-20T10:20:55+09:00,1,1215,0.00,40.2423,140.0103,3.70,1014.65,33.50,5.6
2024-08-20T10:20:56+09:00,1,1216,0.00,40.2423,140.0103,3.70,1014.66,33.50,5.6
2024-08-20T10:20:57+09:00,1,1217,0.00,40.2423,140.0103,3.70,1014.66,33.50,5.6
2024-08-20T10:20:58+09:00,1,1218,0.00,40.2423,140.0103,3.70,1014.67,33.50,5.6
2024-08-20T10:20:59+09:00,1,1219,0.00,40.2423,140.0103,3.70,1014.68,33.50,5.6
2024-08-20T10:21:00+09:00,1,1220,0.00,40.2423,140.0103,3.70,1014.63,33.50,5.6
2024-08-20T10:21:01+09:00,1,1221,0.00,40.2423,140.0103,3.70,1014.68,33.50,5.6
2024-08-20T10:21:02+09:00,1,1222,0.00,40.2423,140.0103,3.70,1014.68,33.50,5.6
2024-08-20T10:21:03+09:00,1,1223,0.00,40.2423,140.0103,3.70,1014.63,33.50,5.6
2024-08-20T10:21:04+09:00,1,1224,0.00,40.2423,140.0103,3.70,1014.68,33.50,5.6
2024-08-20T10:21:05+09:00,1,1225,0.00,40.2423,140.0103,3.70,1014.69,33.50,5.6
2024-08-20T10:21:06+09:00,1,1226,0.00,40.2423,140.0103,3.70,1014.65,33.50,5.6
2024-08-20T10:21:07+09:00,1,1227,0.00,40.2423,140.0103,3.70,1014.71,33.50,5.6
2024-08-20T10:21:08+09:00,1,1228,0.00,40.2423,140.0103,3.70,1014.66,33.50,5.6
2024-08-20T10:21:09+09:00,1,1229,0.00,40.2423,140.0103,3.70,1014.66,33.50,5.6
2024-08-20T10:21:10+09:00,1,1230,0.00,40.2423,140.0103,3.70,1014.69,33.50,5.6
2024-08-20T10:21:11+09:00,1,1231,0.00,40.2423,140.0103,3.70,1014.65,33.50,5.6
2024-08-20T10:21:12+09:00,1,1232,0.00,40.2423,140.0103,3.70,1014.70,33.50,5.6
2024-08-20T10:21:13+09:00,1,1233,0.00,40.2423,140.0103,3.70,1014.69,33.50,5.6
2024-08-20T10:21:14+09:00,1,1234,0.00,40.2423,140.0103,3.70,1014.69,33.50,5.6
2024-08-20T10:21:15+09:00,1,1235,0.00,40.2423,140.0103,3.70,1014.72,33.50,5.6
2024-08-20T10:21:16+09:00,1,1236,0.00,40.2423,140.0103,3.70,1014.70,33.50,5.6
2024-08-20T10:21:17+09:00,1,1237,0.00,40.2423,140.0103,3.70,1014.68,33.50,5.6
2024-08-20T10:21:18+09:00,1,1238,0.00,40.2423,140.0103,3.70,1014.69,33.50,5.6
2024-08-20T10:21:19+09:00,1,1239,0.00,40.2423,140.0103,3.70,1014.68,33.50,5.6
2024-08-20T10:21:20+09:00,1,1240,0.00,40.2423,140.0103,3.70,1014.70,33.50,5.6
2024-08-20T10:21:21+09:00,1,1241,0.00,40.2423,140.0103,3.70,1014.68,33.50,5.6
2024-08-20T10:21:22+09:00,1,1242,0.00,40.2423,140.0103,3.70,1014.66,33.50,5.6
2024-08-20T10:21:23+09:00,1,1243,0.00,40.2423,140.0103,3.70,1014.68,33.50,5.6
2024-08-20T10:21:24+09:00,1,1244,0.00,40.2423,140.0103,3.70,1014.72,33.50,5.6
2024-08-20T10:21:25+09:00,1,1245,0.00,40.2423,140.0103,3.70,1014.72,33.50,5.6
2024-08-20T10:21:26+09:00,1,1246,0.00,40.2423,140.0103,3.70,1014.65,33.50,5.6
2024-08-20T10:21:27+09:00,1,1247,0.00,40.2423,140.0103,3.70,1014.69,33.50,5.6
2024-08-20T10:21:28+09:00,1,1248,0.00,40.2423,140.0103,3.70,1014.73,33.60,5.6
2024-08-20T10:21:29+09:00,1,1249,0.00,40.2423,140.0103,3.70,1014.68,33.50,5.6
2024-08-20T10:21:30+09:00,1,1250,0.00,40.2423,140.0103,3.70,1014.69,33.60,5.6
2024-08-20T10:21:31+09:00,1,1251,0.00,40.2423,140.0103,3.70,1014.74,33.60,5.6
2024-08-20T10:21:32+09:00,1,1252,0.00,40.2423,140.0103,3.70,1014.69,33.60,5.6
2024-08-20T10:21:33+09:00,1,1253,0.00,40.2423,140.0103,3.70,1014.82,33.60,5.6
2024-08-20T10:21:34+09:00,1,1254,0.00,40.2423,140.0103,3.70,1014.70,33.60,5.6
2024-08-20T10:21:35+09:00,1,1255,0.00,40.2423,140.0103,3.70,1014.85,33.60,5.6
2024-08-20T10:21:36+09:00,1,1256,0.00,40.2423,140.0103,3.70,1014.72,33.60,5.6
2024-08-20T10:21:37+09:00,1,1257,0.00,40.2423,140.0103,3.70,1014.78,33.60,5.6
2024-08-20T10:21:38+09:00,1,1258,0.00,40.2423,140.0103,3.70,1014.71,33.60,5.6
2024-08-20T10:21:39+09:00,1,1259,0.00,40.2423,140.0103,3.70,1014.80,33.60,5.6
2024-08-20T10:21:40+09:00,1,1260,0.00,40.2423,140.0103,3.70,1014.67,33.60,5.6
2024-08-20T10:21:41+09:00,1,1261,0.00,40.2423,140.0103,3.70,1014.81,33.60,5.6
2024-08-20T10:21:42+09:00,1,1262,0.00,40.2423,140.0103,3.70,1014.65,33.60,5.6
2024-08-20T10:21:43+09:00,1,1263,0.00,40.2423,140.0103,3.70,1014.81,33.60,5.6
